tenure_months,monthly_charges,total_charges,contract_type,has_internet_service,payment_method,num_support_calls,is_senior,num_0,num_1,num_2,num_3,num_4,num_5,churn
39,33.23,1267.38,month-to-month,Fiber optic,electronic_check,1,0,-1.0859381526630922,0.7707227315606477,2.0895195702215434,0.28813190461146315,-0.09112165524224791,-3.2775564270946935,1
24,35.09,930.28,month-to-month,Fiber optic,electronic_check,0,0,-1.8608613385386108,-0.1665740106368201,-0.7938343064425887,0.5821654619354527,0.8630169762526607,-1.430802925393927,1
11,22.91,326.2,two-year,DSL,bank_transfer,4,0,0.41008981208982065,1.944135718358098,-1.7158859995696885,1.3338918829804765,-0.5681048625335797,-2.246719803507465,0
26,25.8,647.34,month-to-month,No,credit_card,5,0,0.34694154137832367,1.6272395115267142,-0.6043223261628292,1.003101367153822,-0.5617323393853159,-1.798228768011973,1
7,28.53,174.55,one-year,Fiber optic,credit_card,1,0,0.5924347893328601,0.4735101519058358,2.3139014363007275,0.5521604148808551,-0.5340321103559148,1.762322133374318,0
10,20.47,154.02,month-to-month,Fiber optic,credit_card,4,0,-0.5870139544152524,-1.5135405908325197,-0.7230595297184021,-0.41340136467281297,0.651702555747208,-0.9314605212572618,0
59,45.66,2662.46,month-to-month,DSL,mailed_check,0,0,-2.0676241521197882,0.08068530073095581,-0.4865016655363963,0.41842668747489553,0.8820755540951657,-0.9657255810481788,1
8,38.9,249.57,one-year,Fiber optic,bank_transfer,2,0,1.3261420484658102,1.4079640246584384,-3.4041287843846644,-1.0423402509332553,-0.667936324402332,-2.502020591332368,0
15,18.03,291.89,one-year,No,mailed_check,5,0,-0.368225766990703,-2.391059612044056,0.04738488393455076,0.5691988492778154,0.7678037659473248,0.810488002272336,0
53,41.51,2127.23,month-to-month,Fiber optic,credit_card,3,1,2.562665939326469,1.1885976943205978,-1.3068485748855785,0.5602968664645368,-1.2983529381513084,-0.8980734814971438,0
29,30.7,920.49,one-year,Fiber optic,bank_transfer,4,0,0.4740716450258887,1.0567311654480405,-0.3981889354706274,-0.26293785304404416,-0.44144990056121874,-0.51812741106138,0
1,38.71,70.11,month-to-month,DSL,electronic_check,3,0,1.9448060702321128,-1.0517536444427984,0.16816879481025726,0.37628784494593,-0.5366948597575907,1.4918780575116235,1
3,15.78,0.0,one-year,Fiber optic,bank_transfer,2,1,0.6877070785451902,1.4834424083211621,-1.8142196092161644,0.6654617925785523,-0.49785487466952033,-0.7710534588091121,1
0,20.09,77.49,two-year,No,electronic_check,3,0,-0.7085018066378292,-1.3154543326467447,-0.5600716841244142,-0.2754853216997949,0.6252962920715818,-1.230072119798554,0
23,25.2,605.28,two-year,Fiber optic,credit_card,2,0,-0.6447807028481896,-1.1183265532366298,-1.2187765788038576,1.4346437569674118,0.5581188608091485,-2.559230426371652,0
14,30.27,461.26,month-to-month,No,credit_card,3,0,1.6083888553798582,-1.4771270619523622,1.634978329134018,-2.406110677549733,-0.4819000086004931,0.6971860760254673,1
3,25.44,38.39,month-to-month,No,electronic_check,1,0,-0.7502268234667019,-0.1154543678783585,-1.1194170669035808,-0.366687541187035,0.34623571693282906,-2.6781386352065883,0
76,26.3,2029.92,one-year,No,bank_transfer,2,1,0.6137771250616635,0.7345965179730839,-0.9385570104957336,-0.42108856297275316,-0.43275843720561175,-1.9250962768803088,0
18,28.88,576.16,month-to-month,No,mailed_check,6,0,0.15665163145560546,-2.5322979760016624,-0.30116886328815917,0.8567083150145297,0.530741532591442,-0.9189459914781682,0
6,47.89,282.41,month-to-month,DSL,bank_transfer,10,0,2.934428120632537,-4.35915497646498,1.1038244912777864,-0.06838289371401578,-0.5358935829862561,-4.221881086202238,0
16,31.92,610.82,two-year,No,electronic_check,3,0,-0.6560629887582843,1.980599897579293,-0.8826863423339418,-0.19127751241290827,-0.13429243694185589,-0.7567253088124151,0
27,30.46,824.62,month-to-month,DSL,electronic_check,0,1,-0.33211691708240654,0.04729547765453679,1.0933676398181817,-0.8330588183148009,0.009749035508177017,-0.13519373589143435,0
1,34.61,91.65,month-to-month,DSL,mailed_check,1,0,-0.7435026859091476,0.7689156427433051,0.5023323566223641,0.5238610615092161,0.07541272871767908,-0.16874903631980942,0
7,35.23,261.26,month-to-month,DSL,mailed_check,3,0,-1.3805315054770388,1.6208968870869351,-0.903355359003649,1.8644496019744716,0.25274675958857795,-1.0840208555332824,1
39,50.2,1987.08,month-to-month,DSL,mailed_check,1,0,4.001535501460815,0.6545352063736584,-0.9454470185031805,-0.45847710585472196,-1.769937025768619,0.40753589726928907,0
14,24.41,258.17,month-to-month,Fiber optic,electronic_check,1,0,0.210394846397422,0.8243720051326427,0.8458482190383545,-0.08837297625173626,-0.35471154156785734,0.5287671832967744,0
18,37.74,697.87,two-year,Fiber optic,credit_card,2,0,1.2502739651432502,0.41363445483884753,-1.23673206477033,1.3719849009071141,-0.6137423495020464,-2.2338919309483645,0
13,23.9,273.95,month-to-month,DSL,bank_transfer,3,0,-0.4300533335091037,0.5388892230412587,1.960487305023181,1.643444108201791,-0.09268637069662083,1.26917115908413,0
1,31.04,0.0,month-to-month,Fiber optic,mailed_check,3,0,-0.23125661745071313,-1.0818959520928058,-0.7022846115420045,0.47119830213880876,0.33670850716676365,-2.1044892567557154,0
4,36.56,233.45,one-year,Fiber optic,electronic_check,4,0,-1.2257456045531163,-1.556091008603129,1.2544795829466986,-1.7554068700200347,0.7192515973791376,-1.1200397962246829,1
14,43.04,591.87,one-year,Fiber optic,bank_transfer,3,0,2.019901498452633,1.2517687785579525,-0.02925433245588671,-1.0601116053981956,-1.1690176240370904,0.07403851893624913,0
5,33.84,119.03,one-year,DSL,mailed_check,3,1,-0.8408870599044034,-1.478948288212647,-1.5633767868685382,-0.03888163560682953,0.7358843425096924,-3.212413334310832,0
1,33.44,15.48,month-to-month,DSL,credit_card,4,0,-1.1772565444963088,1.8196844782123804,-1.8442372548187715,0.3063504683134838,0.25565291715740845,-0.25789177249307327,1
44,24.63,1018.7,one-year,DSL,bank_transfer,5,0,-1.7092125380091203,-0.5755819317563613,-1.1797845285851387,-0.8343075239763535,1.0171974980625547,0.28534830355774576,0
95,35.13,3409.04,month-to-month,DSL,bank_transfer,0,0,1.762592899642002,-0.061372932920314205,1.198968421392335,1.345339093330613,-0.8270998773594216,1.0378128969374827,1
37,33.8,1215.82,month-to-month,Fiber optic,electronic_check,2,0,0.7812537588059301,0.5711208959994842,-0.2861327185940751,-0.1179414691092398,-0.5011773230384723,-1.196165596101666,0
46,30.27,1418.88,month-to-month,Fiber optic,electronic_check,4,0,1.4312289769112467,2.0767489271186763,-3.003527177875686,0.7244665783659197,-0.9049330277631071,-2.244041384064599,0
6,21.31,195.67,month-to-month,DSL,electronic_check,4,0,0.2425950743280414,1.6386651388802034,-2.1647386284258703,0.21360044849263002,-0.303383116049905,-0.7306797379514041,0
77,19.78,1498.05,month-to-month,Fiber optic,credit_card,1,1,0.5006241381120851,0.7466757140100446,0.22501926609211265,-1.2977566209894953,-0.438058229469201,-0.3783907775742914,0
5,31.1,182.1,one-year,Fiber optic,bank_transfer,2,1,-0.21773771455650826,0.6319173900517032,-0.5150887236449315,-0.8575932269279354,-0.02681018302534434,-0.5072150901189725,0
72,53.39,3792.58,month-to-month,No,mailed_check,0,0,-2.4983205736930723,-0.007348170687631828,-2.611268906685777,0.033811696231355395,1.30534998148645,-1.186491337446461,0
120,22.99,2881.09,one-year,DSL,credit_card,3,0,-0.7407285821670277,-1.620002475144794,-0.3060535033549946,-1.3216395709857278,0.7456599245316545,0.05461959853991094,0
29,35.42,1074.0,month-to-month,No,mailed_check,2,0,-1.4685531950173862,-0.3834070466909745,-0.11417439885419334,1.224222411573981,0.8288136710262762,1.8959203098479662,0
95,40.9,3875.87,month-to-month,Fiber optic,mailed_check,1,0,2.4306855763127424,-0.6978131855730625,0.04018248219257892,-0.17377304692066126,-0.7906400895932978,2.088914469137637,1
20,39.98,760.96,month-to-month,DSL,electronic_check,2,0,1.6904873615798865,0.5410821786082982,-1.5142643649355345,-1.9735967316199197,-0.7901513444154519,-1.9071919315202694,0
7,27.21,184.77,two-year,No,mailed_check,5,0,-0.4660126830042255,-1.7970185357252273,-0.2691016734312308,0.9520023763103763,0.6231767800391036,-0.848148740307118,0
13,28.78,357.14,two-year,Fiber optic,mailed_check,4,0,-0.47192007383712675,-1.8148651941622969,0.021067935562347095,1.1962484362498762,0.6515511547289692,0.2711045737549065,0
21,42.67,993.72,two-year,Fiber optic,credit_card,0,0,-2.1008792605603803,-0.020167505030089572,-1.0284624212513132,0.19390180371480642,1.0516492154460066,0.599551336172421,0
1,46.96,0.0,one-year,Fiber optic,electronic_check,2,0,-1.2284001270207143,1.0172723778727906,-0.6294252598757145,-0.8605967491761027,0.2882536687570072,-1.400259259635111,1
23,30.71,713.07,one-year,Fiber optic,mailed_check,2,0,-1.5848354051102853,-0.7333048751647271,-0.7422871847259425,-1.4612500256505339,1.0063078312208502,1.3860177524843458,0
95,24.82,2356.98,one-year,DSL,mailed_check,1,1,1.3375959515362639,0.0338250430850221,-1.2048567138288435,2.0551319656319547,-0.5261464660345666,-1.4356018361435257,0
5,19.26,90.43,one-year,DSL,mailed_check,4,0,0.12273206720742658,-1.889290741642093,-0.7983765876262503,0.44522950508742876,0.34242038698110433,-3.0793752862722132,0
37,31.0,1141.57,month-to-month,No,bank_transfer,3,1,1.884069181076839,-1.7447392547708747,1.3467686062170467,-2.203611423345644,-0.478829385777558,1.281061149287409,1
57,22.77,1292.09,month-to-month,No,bank_transfer,3,0,-1.023046899603117,-0.5267604575125964,-1.5196119311219414,0.9020291563425596,0.5712749512993094,-3.4177231627723987,1
69,30.07,2118.48,month-to-month,DSL,electronic_check,1,0,1.507596898541894,0.7468919366680682,-2.696298505220276,0.08598253563249247,-0.6860101845844334,-3.0012688184001046,0
77,18.91,1486.52,month-to-month,Fiber optic,credit_card,9,0,-0.3525664654542905,3.5056915679842557,-0.9735470917857957,-0.5204879444060165,-0.5842773380254821,0.07239290914405272,1
17,24.31,434.22,month-to-month,Fiber optic,electronic_check,6,0,0.9080781171450389,-2.375901224257061,-0.3234597687032358,-1.7669218861742957,0.05320711598448685,-3.419051404288613,0
90,40.25,3470.8,month-to-month,DSL,bank_transfer,2,1,-1.7662078430133719,-0.3091163487293447,-1.5230259842687621,1.2092172185351224,0.966340569067448,-0.7380076624646619,0
33,30.37,1017.2,month-to-month,Fiber optic,electronic_check,4,0,-1.289848267479917,1.918650510157013,-0.05945416525616409,0.8547004348862682,0.059467493568669205,-0.9259040053242877,0
4,25.33,18.54,month-to-month,Fiber optic,credit_card,4,0,-0.6231857195596546,-1.5070632713838346,-0.6758984173972589,-0.38527720003929894,0.6777034122457408,-0.5699581618160958,0
15,30.38,488.02,two-year,Fiber optic,electronic_check,0,0,-0.5908770001295034,-0.19944126803384932,-0.4889538322475325,0.942680399243436,0.3135872616036902,-0.9012076854136062,1
30,22.09,736.42,month-to-month,No,mailed_check,4,0,-0.5923786574754155,-1.767002872592534,-0.08211220242601491,-0.5691150272481904,0.704329755940632,0.296429767030266,0
6,30.06,134.05,month-to-month,DSL,credit_card,3,0,-1.1383014771510551,-0.8230299708459183,-1.111668978034736,-1.3227853432197574,0.8119362350732402,0.0617763988054314,0
24,36.26,857.15,two-year,Fiber optic,credit_card,4,0,-1.4430934663814763,1.3068452730496416,-2.2834718518531867,0.4410228168215248,0.43444853485674023,-2.5318192177200562,0
26,55.5,1413.03,month-to-month,Fiber optic,credit_card,2,0,4.520315388699517,0.9224211125530886,-1.9569795557848055,1.2564509040777,-1.9807698553446438,-0.22047195968586275,0
4,28.86,177.21,month-to-month,Fiber optic,electronic_check,1,1,2.0785778224700557,0.25617733807663234,1.1050267196970909,-0.20869817108075522,-1.0470155408070083,0.6809505521519599,1
19,42.79,817.76,month-to-month,DSL,electronic_check,0,0,-2.1059669889255597,-0.30057592763796825,-1.9016462891247654,-0.4051747615234417,1.1519413175911841,-0.7310800061734538,1
35,36.84,1375.82,month-to-month,Fiber optic,mailed_check,3,0,1.4375120551677023,1.3080073601208784,-1.6223128007467107,-0.4022281870097663,-0.8112264825291923,-0.9984222272085147,0
16,33.98,564.37,month-to-month,No,credit_card,2,0,0.3658246877932779,0.4945186830200414,0.48733149680203613,-1.5975575795138863,-0.3577311192689041,-0.6094323022466104,0
0,31.04,12.12,month-to-month,DSL,mailed_check,5,1,1.0248807840590524,-2.8030797054091776,0.25412132018709,-0.3362843674989955,0.11083977357791164,-1.9917914135812227,0
0,34.52,3.41,month-to-month,Fiber optic,credit_card,4,0,1.0425030660141201,0.5486204271531334,-2.284398812075249,-0.31870524443025894,-0.4679124070579883,-2.726219578496231,0
10,27.9,319.9,one-year,No,bank_transfer,2,0,-0.8878386472678198,-1.0580317612424608,-0.680395977427456,-0.5440855897536948,0.7076965532719381,-0.07759649559461723,0
62,31.03,1836.98,month-to-month,DSL,electronic_check,5,0,0.953913828738849,2.3601089477196484,-4.426177186057647,-0.2481995487283746,-0.6946389242720911,-3.940893835719599,0
6,29.45,180.97,one-year,No,mailed_check,2,0,0.1115936286529785,0.6526271766672251,0.027501446592967937,-1.6248509602245904,-0.23763799522916745,-0.6265264711794775,0
24,16.38,389.62,month-to-month,DSL,electronic_check,4,0,-0.6997007073635126,1.513579112499541,-0.7102168881292275,0.4775330797644282,-0.07090625944065403,-1.8158275835559587,0
6,24.86,185.43,month-to-month,DSL,electronic_check,3,0,0.2791229410249233,0.7719358366915084,-0.9490864634081646,-0.2634120329245813,-0.29278268383435935,-1.861175942216883,0
9,32.4,282.21,one-year,DSL,bank_transfer,3,0,-0.17258829009751286,1.5532288544634776,-0.9839445002844996,0.6910714744381143,-0.22445639994748343,-0.6399585020934655,1
45,26.59,1144.61,month-to-month,DSL,bank_transfer,1,0,-0.5184323477450935,-0.6362952629436793,-1.9962277193123736,-0.3526525992651431,0.5673599300685719,-0.4811067892801538,1
31,30.38,942.15,two-year,DSL,credit_card,2,0,0.2130502219910091,-1.109798345999127,-1.78510533157466,0.576929940433854,0.07808188468175942,-6.125571894411628,0
2,22.69,0.0,month-to-month,Fiber optic,bank_transfer,5,0,0.5831440511480037,-1.7540429148486307,1.0365363576359643,-0.9719762378851002,0.11956391413326682,1.2824413169840851,1
13,41.66,445.32,one-year,DSL,credit_card,0,0,-2.1819095062376848,0.2627267380961986,-1.7736572955866101,0.48443819119764264,1.032155511798868,-0.8049377631896454,0
0,29.18,36.36,month-to-month,No,bank_transfer,3,0,-0.9016094438692827,1.1128954900311356,-2.542301722296753,-1.9726579590127606,0.36321293007398353,-0.6318061039594889,1
15,17.23,287.4,month-to-month,Fiber optic,bank_transfer,0,0,0.8320169155799084,0.3150722497108813,1.3167250138668012,-0.2559536078963282,-0.5515349105217049,0.5230975284465126,1
26,16.99,465.09,one-year,Fiber optic,mailed_check,4,0,-0.28317442350015176,-1.5329997202048227,-1.3547927022759845,0.5947735791395514,0.46677058542939376,-3.6084998588956716,0
3,26.8,145.55,one-year,Fiber optic,bank_transfer,4,0,-1.2286026074439382,-0.7827399726548668,-0.4793349691379468,-0.43790737248622563,0.7954469902306475,0.518560039245838,0
8,45.98,334.59,month-to-month,Fiber optic,mailed_check,2,0,2.187014514039232,1.1927927184738922,-1.1003433527618753,0.7777318490869078,-1.127950086652166,-0.24042835734724388,0
12,40.22,411.08,two-year,Fiber optic,bank_transfer,2,0,-1.585463983660909,-0.5524786199229943,-0.9623440994463556,0.8438831249590519,0.9251787221446602,0.07666505015479252,0
60,21.91,1311.1,month-to-month,DSL,mailed_check,2,0,-0.02859742562200185,1.4418793748907286,-1.385227299430441,-0.41570419822714527,-0.2702774882692896,-1.771911327000085,0
119,33.18,3931.04,month-to-month,No,electronic_check,10,0,0.9061234276154113,4.05503768981214,0.34830741624802464,-0.8423492510594893,-1.4078898956977102,-0.055345714016965086,1
1,31.97,0.0,month-to-month,Fiber optic,credit_card,0,0,-1.2787844544959475,-0.47865595948729844,-1.3337477804911577,-1.0427917104292772,0.7488270281851196,-1.3194477104632996,0
34,44.05,1493.71,one-year,DSL,bank_transfer,4,0,1.8039500104589223,1.849004103133336,-1.5314826404024888,-2.0764024642238916,-1.0826739071955276,-0.42068122878379155,0
11,41.64,427.46,two-year,Fiber optic,mailed_check,2,1,-2.1591172925071627,-0.878731476986581,-3.1436581544912663,-1.0767478641198145,1.4627354765302343,-0.3780348842137149,1
11,37.57,321.47,month-to-month,Fiber optic,bank_transfer,2,0,1.7283872878905937,1.3371213131408992,-2.1834387073738837,-2.5548930697378687,-0.9015166223827862,-1.3629805271461852,0
33,38.18,1237.88,month-to-month,DSL,mailed_check,2,0,-1.9507595684940429,-0.45658822140187705,-0.0684162307806595,-0.8612810888073529,0.8763472229943167,-1.8203184655039373,0
60,27.93,1618.98,one-year,No,mailed_check,5,0,0.4506513052189701,-2.367323060472588,0.3459764857867872,0.3774256578104098,0.4032004621570888,1.3940279400340134,1
72,50.9,3676.38,month-to-month,Fiber optic,bank_transfer,5,0,3.3005651498700987,2.101786626338648,-4.115329543480476,-0.15222982048862027,-1.6425863234030613,-3.1148560915347314,0
20,35.98,686.8,month-to-month,Fiber optic,credit_card,7,1,1.1101603564174993,-2.641579441992258,-0.7209251430933006,1.7681436184411299,0.37634772405312,3.084457900295888,1
10,31.4,369.58,month-to-month,Fiber optic,mailed_check,0,0,-1.7062306048106763,-0.3617209356531429,-1.79518865413067,0.09183254530511131,0.9776041173776286,-0.8317107284615137,0
37,20.6,842.39,month-to-month,No,electronic_check,2,0,-0.6099284095223327,0.7756341577909793,1.745129886813928,-0.788300735045307,-0.04555081109149718,1.3408969812003537,0
6,38.75,266.47,month-to-month,DSL,bank_transfer,2,0,-1.5312574922093138,0.9805080863846999,-1.5055021902495678,1.3505356515561946,0.561953079168643,-0.5332251674423828,1
19,28.14,457.11,month-to-month,Fiber optic,electronic_check,8,0,0.8586140512216869,4.065712405843255,-0.9358876796440476,-0.16614939435006224,-1.2170063831807396,0.720223756963658,1
10,44.42,519.46,one-year,DSL,mailed_check,2,0,2.669059013272042,1.2838553074514218,-1.7150905272242043,-0.035470672798276086,-1.3269384182397161,-0.9627549719895541,0
25,24.5,691.29,one-year,Fiber optic,mailed_check,2,0,0.004759849729501275,1.4673575502158078,-2.8623669806750285,0.9447013852208379,-0.21300930666648163,-3.465649139370009,0
6,28.05,169.24,month-to-month,DSL,bank_transfer,3,1,1.1084121967283205,0.9585356862692856,-1.015836290244879,0.7013228265636376,-0.6512732681814378,-1.0434179450718182,0
5,20.65,169.4,month-to-month,DSL,credit_card,0,1,0.1648201371904433,-0.15304606528888565,0.7188011086462096,0.04147213620823346,-0.09969723781926698,0.24055056624657145,0
60,35.57,2106.62,month-to-month,No,electronic_check,4,1,-0.8578241538598537,-1.6480057546445646,-0.6782073861910272,1.059516990372666,0.8211970211701746,-0.4041084230426193,0
2,42.58,0.0,month-to-month,Fiber optic,credit_card,2,0,1.4885991393037332,0.9633012504847864,-2.13782686803805,-0.03448169620325773,-0.7236970719910424,-1.6000864115147513,0
16,35.1,523.59,one-year,DSL,electronic_check,6,0,0.7237170728842153,-2.279579132710034,0.24963340511041188,0.21017451745325122,0.15004522415648178,-1.2572527427533058,0
5,18.88,180.87,two-year,Fiber optic,credit_card,2,0,0.02880821582052795,-1.090590283814896,0.5868410589980142,0.15191600452918574,0.2543444117115355,1.4256814979418164,1
0,49.42,0.0,one-year,Fiber optic,bank_transfer,4,0,2.32705189823741,1.8037653399879616,-3.184396178229629,-1.0513153534154869,-1.255134306865621,-3.256747420388827,0
0,22.08,0.0,one-year,DSL,electronic_check,3,1,-0.6825446181328642,-1.315050667833653,-0.2228499450151592,0.22126227434750842,0.6645775107015583,0.6176873330466768,0
4,53.14,214.27,month-to-month,DSL,bank_transfer,3,0,3.767432735340179,0.5282631268336438,-2.0532538377653045,1.3809929928593625,-1.5792143366733449,-0.8493974986274175,0
48,30.19,1423.47,month-to-month,No,credit_card,3,0,2.194718648029565,1.7214155835711071,-1.7361349756087474,-1.2649932578340288,-1.2447901250470945,-1.3918453409615363,0
7,44.5,289.32,two-year,Fiber optic,credit_card,1,0,-1.6138969612844334,-0.9598977836644251,1.7446333149097581,2.0145938297676977,0.6911053023385902,-1.1310726587255266,1
72,31.98,2306.17,two-year,Fiber optic,credit_card,6,0,-1.6295064792135425,-0.04849895387398917,-1.3717646969539397,0.9566175028461738,0.8305393752960751,-0.6912669775394804,0
20,48.02,932.29,month-to-month,No,bank_transfer,5,0,-2.8651227889894857,1.6553153143669155,-2.200218684801093,1.7910901621148416,1.0227374794124455,-1.1321437869844295,0
13,29.8,316.3,month-to-month,Fiber optic,mailed_check,0,0,1.4350253233943628,0.11140876167760394,-0.7352259826742906,-0.5101707352733327,-0.636177757441317,-1.4192497344671788,0
20,30.76,625.95,one-year,DSL,mailed_check,2,0,-0.7283450027951246,1.101203538536536,-0.9333331514342322,-1.9975369184657306,0.11397529146924629,-0.7583526933170928,1
17,34.54,640.85,month-to-month,DSL,electronic_check,2,1,-1.6416492014991486,-0.23298810278368698,-1.2808491423899728,-0.1502365074945477,0.886070830232095,-0.35925889712616155,0
34,16.42,601.76,one-year,Fiber optic,bank_transfer,5,0,0.29445416372859334,2.0026747403802965,-1.1874516064376983,-0.7736677652373655,-0.5781498363186568,-2.0288073609162134,1
7,29.13,163.42,one-year,No,bank_transfer,5,0,-0.6923524182869258,-1.1857067709423665,-2.3255973594776638,-1.1879664073622822,0.5893705727241711,-5.193261285707373,0
10,12.97,67.14,month-to-month,DSL,bank_transfer,3,0,0.013789751115238946,1.000012558318768,-1.1539009550810169,-0.34639298868715046,-0.15537056105333535,-0.6715424463205886,0
53,39.8,2095.19,two-year,DSL,credit_card,1,0,-2.3984588051821456,0.19697837256527606,-3.023053674486737,3.114749002777726,1.1532727361892672,-3.3972321041311093,0
70,13.07,993.29,two-year,No,bank_transfer,3,0,0.36005271777738546,-0.03243243851839617,2.0285555139395184,0.3379063484987249,-0.3889839907945382,-0.5380769973862691,1
53,26.91,1458.51,two-year,DSL,mailed_check,2,0,-1.402718489168942,-1.0092183001583659,-1.1311920609067205,-0.8125190178938152,0.9281025053130773,-0.9034532105181765,0
13,23.18,336.54,month-to-month,Fiber optic,electronic_check,3,0,-0.22831234485932672,1.3567308374098876,-1.2344014031701431,0.18038606712878336,-0.14294059506412354,-0.9933507373064789,0
36,29.19,1095.33,month-to-month,DSL,mailed_check,0,0,1.9009295336212744,0.3935538646135608,-2.6326482260130026,-1.5447420753209367,-0.7631353912597572,-2.6840590932219595,0
15,17.82,288.34,month-to-month,Fiber optic,bank_transfer,4,0,-0.5229796723376796,1.0504076674390628,-0.32311215015705097,-0.17548276899418852,0.03167418502431057,0.5079472000781275,0
16,27.71,449.39,month-to-month,Fiber optic,electronic_check,3,0,-0.7723003792053884,-1.4990701231226515,-0.480242364956347,0.6969274644194488,0.7337731135399908,-0.2652520504386159,0
5,18.39,125.07,month-to-month,DSL,electronic_check,2,0,0.11107983435833457,1.4516932429431568,-0.11660932224885967,-2.211513509257759,-0.4017095825774029,-0.3548991156307413,0
21,30.46,612.35,month-to-month,Fiber optic,bank_transfer,5,0,-0.050035025823060186,2.317770329494836,1.2115877358446268,-0.8501667309685249,-0.7255596922437721,-1.2918555856812635,1
4,39.49,87.24,one-year,Fiber optic,bank_transfer,4,0,-1.0324859970917992,1.9656500762756273,-2.182030475719573,-1.7698769789070934,0.16617363691823467,-0.8478354373177306,1
9,26.24,272.31,month-to-month,Fiber optic,mailed_check,7,1,1.0581033867289147,-3.0552786198063195,0.9359689357259424,-0.1553440463671795,0.17163088937579468,-0.13316883074607233,0
46,25.68,1243.17,month-to-month,Fiber optic,mailed_check,3,1,0.2893740022966639,1.6020692187034469,-2.0874477452772418,-0.23475806152450182,-0.4038412944669069,-2.4570137891711425,0
5,32.77,107.94,month-to-month,Fiber optic,credit_card,4,0,-0.902820513725429,1.509878332859127,-1.129936672444938,0.7539917300711074,0.06715337782881543,-1.7173686182827688,0
1,49.03,90.13,one-year,Fiber optic,credit_card,3,0,-3.201546280906634,0.7682198446302475,-2.242193821475749,0.13163174434918568,1.4254880125680494,-0.29577564628279984,0
1,27.94,111.98,one-year,Fiber optic,credit_card,1,0,-1.5418081766050973,-0.0760925590574324,-1.2055968602410927,0.004859687543608257,0.7895043183596548,-0.5212692220096224,0
67,21.79,1459.82,month-to-month,Fiber optic,bank_transfer,1,0,0.18549884742879308,0.14789401121547863,-0.7815584650844754,0.47448867151532054,-0.07249193119460998,-0.8488880541213765,0
16,38.36,572.86,two-year,Fiber optic,bank_transfer,1,0,-1.9225250952513047,-0.5310667876621646,-2.0068246674708448,1.3924933539360522,1.1415823591615168,-0.6803156728273045,0
12,29.56,360.87,month-to-month,Fiber optic,credit_card,3,0,-1.174052190620745,-0.3512472977959693,-0.9971852801351876,-0.30062318480831546,0.6641219503843752,-0.7406009622603189,0
39,50.68,1948.99,month-to-month,DSL,credit_card,2,0,2.847244299450428,1.0604304914905007,-2.4078034195021303,2.312283389160951,-1.2894012184162298,-1.2361071757782305,0
43,29.27,1227.77,one-year,DSL,mailed_check,3,0,-1.3018792119287645,-0.9327453003786914,-0.883383534897572,-0.6089150579477841,0.8691036880143912,-0.2750168366069007,0
9,24.59,242.97,one-year,DSL,credit_card,2,0,-1.0354208048237115,-0.9640449535447421,-1.3253367541423071,-0.4210672883510079,0.7338132346426721,-1.8667305383227308,0
28,27.29,683.93,month-to-month,No,credit_card,2,0,-0.6749041294102339,-1.0056658325033787,-0.8560475912657173,0.21326906594261347,0.5526944365852874,-1.5500079000718472,0
35,34.85,1147.55,two-year,Fiber optic,electronic_check,2,0,-1.2919495092025026,0.5859481986148267,0.6825713619994682,0.39567438104262437,0.31849567009567104,-0.5784710142869613,0
25,19.27,482.71,two-year,Fiber optic,credit_card,3,0,0.5155512155805504,-1.8356091454919807,0.5044307584291138,0.5127649097682754,0.24268676130378525,1.6592759444058447,1
3,43.04,128.0,month-to-month,DSL,electronic_check,3,0,1.840060327249663,1.7372088289358183,-2.0643260509816432,0.5963755106488313,-1.0784776331650259,-1.782917121054262,0
50,27.1,1372.18,month-to-month,DSL,credit_card,1,0,-1.5955190081211963,-0.10131715420793719,-1.3046895412280426,-1.3732127114027275,0.8447403451866713,-0.19273339971923842,0
18,27.62,590.92,month-to-month,No,electronic_check,3,0,-1.0512682166609086,-0.8124778667848971,-1.313341919527377,-0.8206235032895639,0.6905903340222377,-2.1300524254431314,0
7,44.17,314.42,month-to-month,No,credit_card,7,0,2.546334575432468,2.9833626443624706,-3.3874773197815005,-0.5159542609195958,-1.5492979245078433,-1.9089958109846896,0
13,24.74,351.53,month-to-month,DSL,mailed_check,2,0,0.7921793742749244,1.2420071135337043,0.1568586064661306,0.24107456998685456,-0.6726014036412326,-0.30083243304412444,0
0,32.29,0.0,one-year,Fiber optic,bank_transfer,0,1,1.511930794786986,0.16092271649880519,-0.04361006247018395,0.946773156415688,-0.7428855589888835,-1.161582400487204,0
3,40.77,160.71,month-to-month,Fiber optic,electronic_check,3,1,1.1415862728662833,1.2784617442643544,-0.5168870957286547,1.2438037035031742,-0.7615820439536738,-0.3142884082212354,0
34,56.89,1907.94,one-year,DSL,bank_transfer,2,1,-4.11468010562024,1.3853452937654853,-3.1980733344204064,-0.5769759436389282,1.8207549112629287,0.7062608466922766,0
0,51.64,3.57,month-to-month,Fiber optic,mailed_check,2,1,-1.9438761174834713,-0.3428998937850727,1.8403361663150393,0.176516307789078,0.7716857796452112,0.9295216920283607,0
12,33.74,399.44,month-to-month,Fiber optic,credit_card,7,0,1.155032251636242,3.099908142888625,0.15862018336609363,-0.5429665610622132,-1.2969830508275682,-0.7268879774811304,1
